WBYN-FM | 298 | B | FM | 107.5 MHz | LIC | BOYERTOWN | PA | US | BLH-20041116ABG | - | 71310 | 30. kW | 186.m | WDAC RADIO COMPANY | 
WLDJ-LP | 298 | L1 | FL | 107.5 MHz | LIC | NEW CASTLE | PA | US | BLL-20170131AAC | - | 192844 | 0.095 kW | 31.m | MC2 INC | 
W298CR | 298 | D | FX | 107.5 MHz | CP | MEXICO | PA | US | BNPFT-20171215AAT | - | 200779 | 0.1 kW | 0.m | STARVIEW MEDIA ,INC. | 
W298CM | 298 | D | FX | 107.5 MHz | CP | BRADFORD | PA | US | BNPFT-20171206ABG | - | 200914 | 0.25 kW | 0.m | RADIO STATION WESB, INC. | 
W298CW | 298 | D | FX | 107.5 MHz | CP | BUTLER | PA | US | BNPFT-20180418ABK | - | 202563 | 0.25 kW | 0.m | BUTLER COUNTY RADIO NETWORK INC | 
NEW | 298 | D | FX | 107.5 MHz | APP | WARWICK | RI | US | BNPFT-20180130AIR | - | 202828 | 0.25 kW | 0.m | IMMACULATE HEART MEDIA, INC. | 
NEW | 298 | D | FX | 107.5 MHz | APP | WARWICK | RI | US | BNPFT-20181010AAS | - | 202828 | 0.25 kW | 0.m | IMMACULATE HEART MEDIA, INC. | 
WNKT | 298 | C2 | FM | 107.5 MHz | LIC | EASTOVER | SC | US | BLH-20071120AJA | - | 38900 | 40. kW | 167.m | RADIO LICENSE HOLDING CBC, LLC | 
W298BI | 298 | D | FX | 107.5 MHz | LIC | FLORENCE | SC | US | BLFT-20160407AAK | - | 142034 | 0.17 kW | 0.m | COMMUNITY BROADCASTERS, LLC | 
W298CO | 298 | D | FX | 107.5 MHz | LIC | GEORGETOWN | SC | US | BLFT-20180427AAP | - | 200306 | 0.25 kW | 0.m | WACCAMAW BROADCASTING, LLC | 
K298BI | 298 | D | FX | 107.5 MHz | LIC | CARPENTER | SD | US | BLFT-20120201AAN | - | 76231 | 0.248 kW | 36.5m | THE MOODY BIBLE INSTITUTE OF CHICAGO | 
NEW | 298 | D | FX | 107.5 MHz | APP | SIOUX FALLS | SD | US | BNPFT-20180125ABN | - | 202254 | 0.25 kW | 0.m | UNIVERSITY OF NORTHWESTERN-ST. PAUL | 
NEW | 298 | D | FX | 107.5 MHz | APP | SIOUX FALLS | SD | US | BNPFT-20181004AAL | - | 202254 | 0.25 kW | 0.m | UNIVERSITY OF NORTHWESTERN-ST. PAUL | 
WHBQ-FM | 298 | A | FM | 107.5 MHz | LIC | GERMANTOWN | TN | US | BLH-20020529AAU | - | 50330 | 3.9 kW | 124.m | FLINN BROADCASTING CORPORATION | 
WRVW | 298 | C1 | FM | 107.5 MHz | LIC | LEBANON | TN | US | BLH-20040607ADK | - | 59824 | 46. kW | 409.m | CAPSTAR TX, LLC, AS DEBTOR IN POSSESSION | 
KGLK | 298 | C | FM | 107.5 MHz | LIC | LAKE JACKSON | TX | US | BMLH-20040903ABA | - | 59951 | 98. kW | 601.m | COX RADIO, INC. | 
KMVK | 298 | C1 | FM | 107.5 MHz | LIC | FORT WORTH | TX | US | BLH-20041112AEJ | - | 23440 | 17. kW | 574.2m | CBS RADIO TEXAS, LLC | 
KXTN-FM | 298 | C0 | FM | 107.5 MHz | LIC | SAN ANTONIO | TX | US | BLH-20060612AAY | - | 67064 | 98. kW | 453.m | TICHENOR LICENSE CORPORATION | 
KQBO | 298 | C2 | FM | 107.5 MHz | LIC | RIO GRANDE CITY | TX | US | BMLH-20111123OFT | - | 60885 | 12. kW | 303.m | SOUND INVESTMENTS UNLIMITED, INC. | 
KSJT-FM | 298 | C1 | FM | 107.5 MHz | LIC | SAN ANGELO | TX | US | BMLH-20130410ABX | - | 36186 | 100. kW | 184.m | LA UNICA BROADCASTING CO. | 
K298CB | 298 | D | FX | 107.5 MHz | LIC | BEAUMONT | TX | US | BLFT-20150518AFF | - | 156318 | 0.099 kW | 0.m | MARTIN BROADCASTING, INC. | 
K298BN | 298 | D | FX | 107.5 MHz | LIC | BIG SPRING | TX | US | BLFT-20150702AAN | - | 155684 | 0.115 kW | 0.m | FAMILY LIFE BROADCASTING, INC. | 
K298CE | 298 | D | FX | 107.5 MHz | CP | ODESSA | TX | US | BNPFT-20151216ARW | - | 157862 | 0.25 kW | 0.m | CHRISTIAN BROADCASTING COMPANY,INC. | 
K298CF | 298 | D | FX | 107.5 MHz | CP | MIDLAND | TX | US | BNPFT-20151216ARX | - | 157702 | 0.099 kW | 0.m | CHRISTIAN BROADCASTING COMPANY,INC. | 
K298CB | 298 | D | FX | 107.5 MHz | CP | BEAUMONT | TX | US | BPFT-20170308AAE | - | 156318 | 0.25 kW | 0.m | MARTIN BROADCASTING, INC. | 
KKLV | 298 | C | FM | 107.5 MHz | LIC | KAYSVILLE | UT | US | BLED-20140122AAI | - | 69553 | 22. kW | 1243.m | EDUCATIONAL MEDIA FOUNDATION | 
KKLV-FM1 | 298 | D | FB | 107.5 MHz | CP | PARK CITY | UT | US | BNPFTB-20161130AAP | - | 199741 | 1. kW | 0.m | EDUCATIONAL MEDIA FOUNDATION | 
K298AW | 298 | D | FX | 107.5 MHz | LIC | BEAVER | UT | US | BMLFT-20101117AJM | - | 145327 | 0.25 kW | 309.7m | SANPETE COUNTY BROADCASTING COMPANY | 
K298AW | 298 | D | FX | 107.5 MHz | CP | SEVIER | UT | US | BPFT-20160926ACX | - | 145327 | 0.185 kW | 0.m | SANPETE COUNTY BROADCASTING COMPANY | 
W298DD | 298 | D | FX | 107.5 MHz | CP | BURLINGTON | VT | US | BNPFT-20180810AAE | - | 139952 | 0.055 kW | 0.m | VERMONT PUBLIC RADIO | 
WCHV-FM | 298 | A | FM | 107.5 MHz | LIC | CHARLOTTESVILLE | VA | US | BLH-19960112KD | 88-440 | 61716 | 0.21 kW | 338.m | MONTICELLO MEDIA LLC | 
WNNT-FM | 298 | A | FM | 107.5 MHz | LIC | WARSAW | VA | US | BLH-20081023AAQ | - | 49025 | 6. kW | 100.m | REAL MEDIA, INC. | 
W298BQ | 298 | D | FX | 107.5 MHz | LIC | COVINGTON | VA | US | BLFT-20170103ABK | - | 148092 | 0.25 kW | 0.m | WVJT, LLC | 
W298BR | 298 | D | FX | 107.5 MHz | LIC | HARRISONBURG | VA | US | BLFT-20170111ABD | - | 141360 | 0.01 kW | 0.m | POSITIVE ALTERNATIVE RADIO, INC. | 
W298BQ | 298 | D | FX | 107.5 MHz | CP | COVINGTON | VA | US | BPFT-20170410AGI | - | 148092 | 0.25 kW | 0.m | WVJT, LLC | 
W298CN | 298 | D | FX | 107.5 MHz | CP | LYNCHBURG | VA | US | BNPFT-20171206ACA | - | 200317 | 0.25 kW | 0.m | SEVEN HILLS MEDIA, INC. | 
W298CY | 298 | D | FX | 107.5 MHz | LIC | PULASKI | VA | US | BLFT-20180831AAP | - | 202306 | 0.25 kW | 0.m | WBLB RADIO INC. | 
KOUG-LP | 298 | L1 | FL | 107.5 MHz | LIC | PULLMAN | WA | US | BLL-20170201ABH | - | 192858 | 0.071 kW | 36.m | ST. THOMAS MORE CATHOLIC STUDENT CENTER - PULLMAN | 
K298BR | 298 | D | FX | 107.5 MHz | LIC | WENATCHEE | WA | US | BLFT-20150323AAL | - | 157026 | 0.023 kW | 0.m | VINCENT SHIFLET | 
K298CW | 298 | D | FX | 107.5 MHz | CP | SPOKANE | WA | US | BNPFT-20180507ABR | - | 202552 | 0.25 kW | 0.m | CAPSTAR TX, LLC | 
WEGW | 298 | B | FM | 107.5 MHz | LIC | WHEELING | WV | US | BLH-20030128ADU | - | 72173 | 16. kW | 269.m | CAPSTAR TX, LLC, AS DEBTOR IN POSSESSION | 
WCCN-FM | 298 | C1 | FM | 107.5 MHz | LIC | NEILLSVILLE | WI | US | BLH-19980513KC | - | 10029 | 100. kW | 176.m | CENTRAL WISCONSIN BROADCASTING, INC. | 
WDUZ-FM | 298 | C3 | FM | 107.5 MHz | LIC | BRILLION | WI | US | BLH-19990521KC | - | 6861 | 3.6 kW | 268.m | CUMULUS LICENSING LLC | 
W298BV | 298 | D | FX | 107.5 MHz | LIC | RHINELANDER | WI | US | BLFT-20150730AAM | - | 148633 | 0.17 kW | 0.m | RADIO 74 INTERNATIONALE | 
K298AY | 298 | D | FX | 107.5 MHz | LIC | WHEATLAND | WY | US | BLFT-20080325AHQ | - | 157083 | 0.095 kW | 18.2m | UNIVERSITY OF WYOMING | 
K298CH | 298 | D | FX | 107.5 MHz | LIC | MOUNT VIEW, ETC. | WY | US | BLFT-20180104AAY | - | 27136 | 0.218 kW | 0.m | UNIVERSITY OF WYOMING | 
K298CT | 298 | D | FX | 107.5 MHz | CP | GILLETTE | WY | US | BNPFT-20180418AFO | - | 202527 | 0.25 kW | 0.m | LEGEND COMMUNICATIONS OF WYOMING, LLC | 
K298CX | 298 | D | FX | 107.5 MHz | CP | AFTON | WY | US | BNPFT-20180423ABK | - | 202531 | 0.25 kW | 0.m | WESTERN WYOMING RADIO, INC. | 
CKSRFM | 298 | A | FM | 107.5 MHz | OPER | CHILLIWACK | BC | CA | --- | - | 95003 | 0.64 kW | 210.1m | - | 
CISCFM | 298 | A | FM | 107.5 MHz | PROPM | GIBSONS | BC | CA | --- | - | 95021 | 0.2 kW | 284.m | - | 
NEW | 298 | C1 | FM | 107.5 MHz | PROPN | CRANBROOK | BC | CA | --20131127CA1 | - | 197817 | 2.5 kW | 1047.5m | - | 
CBAF-FM-21 | 298 | C | FM | 107.5 MHz | ADD | BON ACCORD | NB | CA | --20070402ZZZ | - | 171135 | 75.7 kW | 301.9m | - | 
CBAF21 | 298 | B | FM | 107.5 MHz | OPER | MIDDLETON | NS | CA | --- | - | 95080 | 19. kW | 227.m | - | 
CBCKFM | 298 | C1 | FM | 107.5 MHz | OPER | KINGSTON | ON | CA | --- | - | 95094 | 100. kW | 143.m | - | 
CBCMFM | 298 | B | FM | 107.5 MHz | OPER | PENETANGUISHENE | ON | CA | --- | - | 95146 | 15.5 kW | 168.m | - | 
CJDV-FM | 298 | B1 | FM | 107.5 MHz | OPER | CAMBRIDGE | ON | CA | --- | - | 166209 | 20. kW | 69.m | - | 
CITFFM | 298 | C1 | FM | 107.5 MHz | OPER | QUEBEC | QC | CA | --- | - | 95201 | 37. kW | 430.m | - | 
WFXX | 299 | C2 | FM | 107.7 MHz | LIC | GEORGIANA | AL | US | BLH-19990315KB | - | 30886 | 42. kW | 163.m | FOX BROADCASTING CORPORATION, LLC | 
WUHT | 299 | C1 | FM | 107.7 MHz | LIC | BIRMINGHAM | AL | US | BLH-20070104ADS | - | 6401 | 43. kW | 409.9m | RADIO LICENSE HOLDING CBC, LLC | 
WHSL | 299 | A | FM | 107.7 MHz | LIC | LISMAN | AL | US | BMLH-20120531AHB | - | 82197 | 6. kW | 100.m | WHSL, LLC. | 
W299BX | 299 | D | FX | 107.7 MHz | LIC | DOTHAN | AL | US | BLFT-20150429ABN | - | 141166 | 0.25 kW | 19.m | ALABAMA MEDIA, LLC | 
W299BX | 299 | D | FX | 107.7 MHz | CP | DOTHAN | AL | US | BPFT-20161026ABO | - | 141166 | 0.088 kW | 119.m | ALABAMA MEDIA, LLC | 
NEW | 299 | D | FX | 107.7 MHz | APP | ROBERTSDALE | AL | US | BNPFT-20170801ACP | - | 201594 | 0.12 kW | 0.m | TRI CITY RADIO, LLC | 
NEW | 299 | D | FX | 107.7 MHz | APP | ROBERTSDALE | AL | US | BNPFT-20171201ANH | - | 201594 | 0.12 kW | 0.m | TRI CITY RADIO, LLC | 
W299CV | 299 | D | FX | 107.7 MHz | CP | RUSSELLVILLE | AL | US | BNPFT-20180322AAJ | - | 200936 | 0.25 kW | 0.m | PILATI INVESTMENTS, INC. | 
KFTT | 299 | C3 | FM | 107.7 MHz | LIC | BAGDAD | AZ | US | BLH-20110705ACK | - | 77750 | 1. kW | 381.m | SMOKE AND MIRRORS, LLC | 
KLAL | 299 | C1 | FM | 107.7 MHz | LIC | WRIGHTSVILLE | AR | US | BLH-20050215ABI | - | 47880 | 100. kW | 226.m | RADIO LICENSE HOLDING CBC, LLC | 
KSAN | 299 | B | FM | 107.7 MHz | LIC | SAN MATEO | CA | US | BMLH-19920716KA | - | 14484 | 8.9 kW | 354.m | RADIO LICENSE HOLDING SRC LLC | 
KCDZ | 299 | B1 | FM | 107.7 MHz | LIC | TWENTYNINE PALMS | CA | US | BLH-19971231KD | - | 43811 | 6.7 kW | 93.m | MORONGO BASIN BROADCASTING CORPORATION | 
KSRN | 299 | C3 | FM | 107.7 MHz | LIC | KINGS BEACH | CA | US | BLH-19981015KD | - | 34582 | 0.23 kW | 874.m | LAZER LICENSES, LLC | 
KIST-FM | 299 | B1 | FM | 107.7 MHz | LIC | CARPINTERIA | CA | US | BLH-20150601AFH | - | 31434 | 0.93 kW | 496.m | RINCON BROADCASTING LS LLC | 
KZQT | 299 | A | FM | 107.7 MHz | LIC | KETTLEMAN CITY | CA | US | BLH-20161128AAA | - | 191516 | 6. kW | 63.m | HISPANIC TARGET MEDIA INC. | 
KHSQ | 299 | C1 | FM | 107.7 MHz | CP | TRINIDAD | CA | US | BPH-20180418AHL | - | 164090 | 29. kW | 477.m | HUMBOLDT STATE UNIVERSITY | 
KHSQ | 299 | C3 | FM | 107.7 MHz | LIC | TRINIDAD | CA | US | BLH-20180417AAI | - | 164090 | 1. kW | 479.m | HUMBOLDT STATE UNIVERSITY | 
KZQT | 299 | A | FM | 107.7 MHz | APP | KETTLEMAN CITY | CA | US | BPH-20180917AAI | - | 191516 | 6. kW | 61.m | HISPANIC TARGET MEDIA INC. | 
KSAN-FM1 | 299 | D | FB | 107.7 MHz | LIC | PLEASANTON, ETC. | CA | US | BLFTB-19900803TD | - | 28878 | 0.185 kW | 0.m | RADIO LICENSE HOLDING SRC LLC | 
KNYO-LP | 299 | L1 | FL | 107.7 MHz | LIC | FORT BRAGG | CA | US | BLL-20060516ADT | - | 123415 | 0.087 kW | 30.3m | NOYO RADIO PROJECT | 
KFFW-LP | 299 | L1 | FL | 107.7 MHz | LIC | ATWATER | CA | US | BLL-20170307AMO | - | 193511 | 0.1 kW | 27.5m | IGLESIA DE CRISTO MINISTERIOS LLAMADA FINAL ATWATER | 
K299AF | 299 | D | FX | 107.7 MHz | LIC | BRIDGEPORT, ETC. | CA | US | BLFT-19931109TB | - | 39766 | 0.106 kW | 26.m | MAMMOTH MOUNTAIN FM ASSOCIATES, INC. | 
K299BE | 299 | D | FX | 107.7 MHz | LIC | SAN LUIS OBISPO | CA | US | BLFT-20120601AKQ | - | 94144 | 0.01 kW | 449.3m | SPIRIT COMMUNICATIONS, INC. | 
K299BR | 299 | D | FX | 107.7 MHz | LIC | SONORA | CA | US | BLFT-20160405AAU | - | 142351 | 0.132 kW | 0.m | BOTT COMMUNICATIONS, INC. | 
K299BI | 299 | D | FX | 107.7 MHz | LIC | PALM DESERT | CA | US | BLFT-20161216AAA | - | 140828 | 0.25 kW | 162.m | ADVANCE MINISTRIES, INC. D/B/A NEW LIFE CHRISTIAN SCHOOL | 
K299BK | 299 | D | FX | 107.7 MHz | LIC | BLYTHE | CA | US | BLFT-20170411AAA | - | 157314 | 0.01 kW | 0.m | AIRCRAFT STORAGE SOLUTIONS, LLC. | 
K299AJ | 299 | D | FX | 107.7 MHz | LIC | DURANGO | CO | US | BLFT-19951023TI | - | 29594 | 0.15 kW | 122.m | CAPSTAR TX, LLC, AS DEBTOR IN POSSESSION | 
K299AC | 299 | D | FX | 107.7 MHz | LIC | GLENWOOD SPRINGS | CO | US | BLFT-20070405ACA | - | 12346 | 0.1 kW | 65.3m | COLORADO RADIO MARKETING, LLC | 
K299AO | 299 | D | FX | 107.7 MHz | LIC | STERLING | CO | US | BLFT-20090514AAF | - | 139945 | 0.075 kW | 110.4m | WAY MEDIA , INC. | 
WFCS | 299 | D | FM | 107.7 MHz | LIC | NEW BRITAIN | CT | US | BMLED-19980202KC | - | 9867 | 0.036 kW | 33.m | CENTRAL CONNECTICUT STATE UNIVERSITY | 
WWRX | 299 | A | FM | 107.7 MHz | APP | NORTH STONINGTON | CT | US | BPH-20180814AAD | - | 58731 | 1.05 kW | 170.m | FULLER BROADCASTING INTERNATIONAL, LLC | 
WACC-LP | 299 | L1 | FL | 107.7 MHz | LIC | ENFIELD | CT | US | BMLL-20130620ABE | - | 127007 | 0.1 kW | 12.m | ASNUNTUCK COMMUNITY COLLEGE | 
W299BH | 299 | D | FX | 107.7 MHz | LIC | MARSHALLTON | DE | US | BLFT-20070511AAX | - | 142393 | 0.25 kW | 49.5m | TEMPLE UNIVERSITY OF THE COMMONWEALTH SYSTEM OF HIGHER ED | 
WMGF | 299 | C | FM | 107.7 MHz | LIC | MOUNT DORA | FL | US | BLH-20081201AGU | - | 51981 | 100. kW | 484.m | CLEAR CHAN. B/CASTING LICENSES, INC.,AS DEBTOR IN POSSESSION | 
WAJP | 299 | C3 | FM | 107.7 MHz | LIC | PERRY | FL | US | BLH-20090820ABC | - | 165981 | 9.4 kW | 93.6m | HISPANIC TARGET MEDIA INC. | 
WFUG-LP | 299 | L1 | FL | 107.7 MHz | LIC | LEHIGH ACRES | FL | US | BLL-20150730ACS | - | 196279 | 0.1 kW | 15.3m | MINISTERIO CRISTIANO PRINCIPE DE PAZ INC. | 
WCIW-LP | 299 | L1 | FL | 107.7 MHz | LIC | IMMOKALEE | FL | US | BLL-20160621AAJ | - | 133832 | 0.1 kW | 29.3m | INTERFAITH ACTION OF SOUTHWEST FLORIDA, INC. | 
WLLJ-LP | 299 | L1 | FL | 107.7 MHz | LIC | CAPE CORAL | FL | US | BLL-20180306AAA | - | 194145 | 0.1 kW | 30.m | GET A LIFE! FOUNDATION, INC. | 
W299BJ | 299 | D | FX | 107.7 MHz | LIC | NAPLES | FL | US | BLFT-20091007ACZ | - | 156550 | 0.055 kW | 67.6m | CALL COMMUNICATIONS GROUP, INC. | 
W299CI | 299 | D | FX | 107.7 MHz | LIC | TAMPA | FL | US | BLFT-20161117ABT | - | 156440 | 0.25 kW | 0.m | MANUEL E. ARROYO | 
W299CI | 299 | D | FX | 107.7 MHz | CP | TAMPA | FL | US | BPFT-20171109ACW | - | 156440 | 0.25 kW | 0.m | MANUEL E. ARROYO | 
WPRW-FM | 299 | C2 | FM | 107.7 MHz | LIC | MARTINEZ | GA | US | BLH-19940421KB | - | 46967 | 24.5 kW | 176.m | CAPSTAR TX, LLC, AS DEBTOR IN POSSESSION | 
WEGC | 299 | C3 | FM | 107.7 MHz | LIC | SASSER | GA | US | BLH-19950825KC | - | 40463 | 11.5 kW | 95.m | CUMULUS LICENSING LLC | 
WHFX | 299 | C2 | FM | 107.7 MHz | LIC | DARIEN | GA | US | BLH-19990310KF | - | 63431 | 50. kW | 147.m | AMFM RADIO LICENSES, L.L.C., AS DEBTOR IN POSSESSION | 
WJRP-LP | 299 | L1 | FL | 107.7 MHz | LIC | CALHOUN | GA | US | BLL-20141008AAD | - | 195476 | 0.012 kW | 85.4m | CALHOUN COMMUNITY RADIO INC. | 
W299AT | 299 | D | FX | 107.7 MHz | LIC | CORNELIA | GA | US | BLFT-20100903AAQ | - | 147389 | 0.1 kW | 87.8m | HABERSHAM BROADCASTING COMPANY, INC. | 
W299AX | 299 | D | FX | 107.7 MHz | LIC | COLUMBUS | GA | US | BLFT-20120105ACX | - | 141662 | 0.25 kW | 146.9m | PMB BROADCASTING, LLC | 
W299AT | 299 | D | FX | 107.7 MHz | CP | MOD   CORNELIA | GA | US | BMPFT-20170410ADI | - | 147389 | 0.25 kW | 0.m | HABERSHAM BROADCASTING COMPANY, INC. | 
W299CT | 299 | D | FX | 107.7 MHz | LIC | STATESBORO | GA | US | BLFT-20180327AAB | - | 201097 | 0.25 kW | 0.m | RADIO STATESBORO, INC. | 
KKOA | 299 | C2 | FM | 107.7 MHz | LIC | VOLCANO | HI | US | BLH-20070328AGZ | - | 37211 | 28. kW | 28.m | MAHALO MULTIMEDIA, LLC | 
KKOA-FM1 | 299 | D | FB | 107.7 MHz | LIC | HILO | HI | US | BMLFTB-20040920AAF | - | 83331 | 1. kW | 15.m | MAHALO MULTIMEDIA, LLC | 
KKOA-FM3 | 299 | D | FB | 107.7 MHz | LIC | KAILUA-KONA | HI | US | BLFTB-20050301ADV | - | 162210 | 0.1 kW | 0.m | MAHALO MULTIMEDIA, LLC | 
KKOA-FM5 | 299 | D | FB | 107.7 MHz | LIC | NAALEHU | HI | US | BLFTB-20110505ACR | - | 166917 | 1. kW | 0.m | MAHALO MULTIMEDIA, LLC | 
WIBL | 299 | B1 | FM | 107.7 MHz | LIC | FAIRBURY | IL | US | BMLH-20121018ABX | - | 86178 | 14. kW | 135.m | PILOT MEDIA, LLC | 
WQUD | 299 | A | FM | 107.7 MHz | LIC | ERIE | IL | US | BLH-20180625ABJ | - | 166073 | 6. kW | 97.m | JMRW, LLC | 
W299BN | 299 | D | FX | 107.7 MHz | LIC | SHEFFIELD | IL | US | BLFT-20110928AKS | - | 153547 | 0.1 kW | 14.3m | VIRDEN BROADCASTING CORP. | 
W299CO | 299 | D | FX | 107.7 MHz | CP | EFFINGHAM | IL | US | BNPFT-20171206ACD | - | 200257 | 0.25 kW | 0.m | THE CROMWELL GROUP, INC. OF ILLINOIS | 
W299CP | 299 | D | FX | 107.7 MHz | LIC | SULLIVAN | IL | US | BLFT-20180816AAF | - | 200237 | 0.25 kW | 0.m | KASKASKIA BROADCASTING, INC. | 
WSFR | 299 | B1 | FM | 107.7 MHz | LIC | CORYDON | IN | US | BLH-19940610KB | - | 55499 | 8.2 kW | 173.m | SM-WSFR, LLC | 
WMRS | 299 | A | FM | 107.7 MHz | LIC | MONTICELLO | IN | US | BLH-19950804KB | - | 24091 | 2.45 kW | 157.m | MONTICELLO COMMUNITY RADIO, INC. | 
W299BD | 299 | D | FX | 107.7 MHz | LIC | BLOOMINGTON | IN | US | BLFT-20060927AGR | - | 141565 | 0.1 kW | 44.3m | BROWN COUNTY BROADCASTERS, INC. | 
KICD-FM | 299 | C1 | FM | 107.7 MHz | LIC | SPENCER | IA | US | BLH-20170407AAS | - | 29079 | 100. kW | 95.m | SAGA COMMUNICATIONS OF IOWA, LLC | 
KIMI | 299 | C3 | FM | 107.7 MHz | LIC | MALVERN | IA | US | BLH-20150312ABT | - | 189501 | 13. kW | 124.m | EDUCATIONAL MEDIA FOUNDATION | 
K299AU | 299 | D | FX | 107.7 MHz | LIC | NORTH BURLINGTON | IA | US | BLFT-20070730ACN | - | 145063 | 0.25 kW | 26.8m | EDUCATIONAL MEDIA FOUNDATION | 
K299BA | 299 | D | FX | 107.7 MHz | LIC | OTTUMWA | IA | US | BLFT-20141021AAD | - | 146694 | 0.25 kW | 0.m | O-TOWN COMMUNICATIONS, INC. | 
KMAJ-FM | 299 | C1 | FM | 107.7 MHz | LIC | CARBONDALE | KS | US | BLH-20090618ABH | - | 42012 | 53. kW | 235.4m | CUMULUS LICENSING LLC | 
KGCR | 299 | C1 | FM | 107.7 MHz | LIC | GOODLAND | KS | US | BMLED-20121220AAQ | - | 24714 | 100. kW | 136.m | THE PRAISE NETWORK, INC. | 
K299AR | 299 | D | FX | 107.7 MHz | LIC | MCPHERSON | KS | US | BLFT-20050503AAL | - | 142269 | 0.17 kW | 82.3m | GREAT PLAINS CHRISTIAN RADIO, INC. | 
WKYN | 299 | A | FM | 107.7 MHz | LIC | MOUNT STERLING | KY | US | BLH-20130226ADT | - | 23345 | 6. kW | 100.m | GATEWAY RADIO WORKS, INC. | 
WVPK-LP | 299 | L1 | FL | 107.7 MHz | LIC | PADUCAH | KY | US | BLL-20170118AAK | - | 192732 | 0.035 kW | 49.6m | ST. JOHNS THE EVANGELIST FAMILY CENTER, INC. | 
W299AS | 299 | D | FX | 107.7 MHz | LIC | HAZARD | KY | US | BLFT-20070308AFY | - | 141611 | 0.25 kW | 144.9m | HINDMAN BROADCASTING CORPORATION | 
W299CH | 299 | D | FX | 107.7 MHz | LIC | MORGANFIELD | KY | US | BLFT-20160404ACQ | - | 145129 | 0.25 kW | 0.m | HENSON MEDIA OF UNION COUNTY, LLC | 
W299CN | 299 | D | FX | 107.7 MHz | CP | MADISONVILLE | KY | US | BNPFT-20171219ADW | - | 200069 | 0.185 kW | 0.m | SOUND BROADCASTERS, INC. | 
WBKA | 299 | B1 | FM | 107.7 MHz | LIC | BAR HARBOR | ME | US | BLH-19950515KC | - | 40925 | 11.5 kW | 149.m | BLUEBERRY BROADCASTING, LLC | 
WGBG-FM | 299 | B1 | FM | 107.7 MHz | LIC | FRUITLAND | MD | US | BLH-20160425AAO | - | 4107 | 23. kW | 104.8m | ADAMS RADIO OF DELMARVA PENINSULA, LLC | 
WAIY-LP | 299 | L1 | FL | 107.7 MHz | LIC | BELCHERTOWN | MA | US | BLL-20161031ABH | - | 196208 | 0.1 kW | 12.m | DWIGHT CHAPEL INC. | 
WHSB | 299 | C1 | FM | 107.7 MHz | LIC | ALPENA | MI | US | BLH-19971027KE | - | 15509 | 100. kW | 186.m | EDWARDS COMMUNICATIONS, LC | 
WRKR | 299 | B | FM | 107.7 MHz | LIC | PORTAGE | MI | US | BLH-19980730KB | - | 14657 | 50. kW | 148.m | TOWNSQUARE MEDIA KALAMAZOO LICENSE, LLC | 
WMQT | 299 | C1 | FM | 107.7 MHz | LIC | ISHPEMING | MI | US | BLH-20040528ABO | - | 64503 | 100. kW | 194.7m | TACONITE BROADCASTING, INC. | 
W299BE | 299 | D | FX | 107.7 MHz | LIC | BIG RAPIDS | MI | US | BLFT-20120925ABP | - | 144408 | 0.25 kW | 124.5m | MENTOR PARTNERS, INC. | 
W299CB | 299 | D | FX | 107.7 MHz | LIC | MANISTEE | MI | US | BLFT-20161122ABY | - | 153183 | 0.019 kW | 0.m | SMILE FM | 
W299BE | 299 | D | FX | 107.7 MHz | CP | BIG RAPIDS | MI | US | BPFT-20170614AAP | - | 144408 | 0.25 kW | 0.m | MENTOR PARTNERS, INC. | 
W299CK | 299 | D | FX | 107.7 MHz | CP | MIDLAND | MI | US | BNPFT-20171201AMC | - | 200080 | 0.25 kW | 0.m | STEEL BROADCASTING, INC. | 
W299CR | 299 | D | FX | 107.7 MHz | CP | LANSING | MI | US | BNPFT-20171215AAJ | - | 201087 | 0.25 kW | 0.m | TOWNSQUARE MEDIA LANSING LICENSE, LLC | 
KDCZ | 299 | A | FM | 107.7 MHz | LIC | ST. CHARLES | MN | US | BLH-19980410KF | - | 56252 | 1.95 kW | 174.m | TOWNSQUARE MEDIA ROCHESTER LICENSE, LLC | 
KBMX | 299 | C2 | FM | 107.7 MHz | LIC | PROCTOR | MN | US | BLH-20150423ABB | - | 4588 | 7.7 kW | 276.m | TOWNSQUARE MEDIA DULUTH LICENSE, LLC | 
K299AL | 299 | D | FX | 107.7 MHz | LIC | ALBERT LEA | MN | US | BLFT-20141009ACV | - | 22545 | 0.25 kW | 0.m | UNIVERSITY OF NORTHWESTERN-ST. PAUL | 
K299BT | 299 | D | FX | 107.7 MHz | LIC | ALBANY | MN | US | BLFT-20170221ACX | - | 147518 | 0.25 kW | 0.m | CRYSTAL MEDIA GROUP, LLC | 
K299BX | 299 | D | FX | 107.7 MHz | LIC | MORRIS | MN | US | BLFT-20180911ACI | - | 200066 | 0.25 kW | 0.m | IOWA CITY BROADCASTING COMPANY, INC. | 
WAZA | 299 | C3 | FM | 107.7 MHz | LIC | LIBERTY | MS | US | BLH-19980702KE | - | 82529 | 25. kW | 100.m | CHARLES W. DOWDY, DEBTOR-IN-POSSESSION | 
W299CC | 299 | D | FX | 107.7 MHz | LIC | VICKSBURG | MS | US | BLFT-20160324ABC | - | 150203 | 0.25 kW | 0.m | OWENSVILLE COMMUNICATIONS, LLC | 
